day,u10_mean,u10_max,u10_min,v10_mean,v10_max,v10_min,d2m_mean,d2m_max,d2m_min,t2m_mean,t2m_max,t2m_min,ssrd_mean,ssrd_max,ssrd_min,tp_sum,tp_max,tp_min,Vazao_D0,Vazao_D1,Vazao_D2,Vazao_D3,Vazao_D4,Vazao_D5,Vazao_D6,Vazao_D7,Vazao_D8,Vazao_D9,Vazao_D10,Vazao_D11,Vazao_D12,Vazao_D13,Vazao_D14,Vazao_D15,Vazao_D16,Vazao_D17,Vazao_D18,Vazao_D19,Vazao_D20,Vazao_D21,Vazao_D22,Vazao_D23,Vazao_D24,Vazao_D25,Vazao_D26,Vazao_D27,Vazao_D28,Vazao_D29,Vazao_D30
2009-11-22,0.16755485465468745,0.76088904375,-0.62193298,-0.895406080796875,0.6745338399999999,-2.2370984375,292.64157880208336,294.6611525,289.04254375,298.9631981770833,304.42760375,294.1879525,1108045.9166666667,3581092.25,0.0,1.6273930817367928e-05,4.6230852125e-06,-3.7254039875e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-23,0.03711191835734374,0.57648277875,-0.5310821525,0.18507353108333327,1.6211808625000002,-1.2391195125,292.6545105729167,293.93252874999996,291.0240725,298.07959661458335,301.23858875,294.863785,933929.25,3230525.0,0.0,0.008277419033985,0.0031613576875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-24,-0.44972865022239583,0.31363296625,-1.2141418499999999,0.12227313000520829,1.3935964125,-1.105221745,294.45211359374997,296.17685,293.58384375,296.51522671875,299.981385,294.34045125,787594.8541666666,2611324.5,0.0,0.02092751667892121,0.0043558180249999995,5.038455125e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-25,-0.4305759686083333,0.52201843625,-1.30041505,-0.43818775871874993,0.81488038,-1.6849842125,294.3954471875,295.43170499999997,293.63514125,296.10295260416666,300.20660125,294.00701125,611829.6041666666,2575551.25,0.0,0.020267534991139223,0.004285652175,-6.0535969875e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-26,-0.0010814665010416367,0.7214355425,-0.7906150775,-0.9252147299635416,0.2251853925,-1.5873539375,293.89820739583337,294.964805,293.04492124999996,297.82133531249997,303.097585,294.1461775,1068526.6875,3607501.25,0.0,0.006741704042389988,0.0026930365875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-27,0.31060663977604164,1.0591735875,-0.5705967025,-0.21529515451041661,1.3162632125,-1.27423095,294.37666942708336,295.19108875,293.7313,297.89052453125,301.86187875,294.85516375,916221.9583333333,3273544.5,0.0,0.009563001850586787,0.0029932445875,-4.656613125e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-28,0.20188458830572914,0.59397316625,-0.57301330625,-0.7634261446875,0.02601623874999999,-1.340667725,294.1203565104167,295.186985,293.6996675,297.25614015625,300.62683375,294.76535,586455.6041666667,2513480.5,0.0,0.00484065714786,0.0017622225125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-29,0.3579349510677083,1.0887069625,-0.41892242625000004,-0.6182222356197917,1.111431605,-1.4551296375,293.88177802083334,294.99389,293.03018625,297.04139859375,300.19072875,295.25753625,617929.1041666666,2902242.5,0.0,0.02417515410049125,0.0072960851875,3.969669436625e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,-0.15554173714218747,1.0060577375,-1.773117075,0.2588265716927083,1.9779662875,-0.74382019375,293.76867166666665,294.58173124999996,293.020255,296.4257871875,299.8702375,294.13759375,863822.7083333334,3360156.5,0.0,0.0062938807705675,0.0015270617,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-01,-0.15509172547916664,0.7175023625,-1.15433885,0.28701333070312496,2.4935874874999997,-1.1853046375,293.51470921875,294.22014875,291.95922625,296.69141885416667,301.308165,292.51885749999997,1077546.8125,3702286.0,0.0,0.00069523864753485,0.00015398189374999998,-1.86264515e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-02,-0.36202939272135415,0.2585907,-1.2171078,-0.2887537094427083,1.773864775,-1.4379882875,293.7902789583333,294.6470575,293.27957000000004,296.7665860416667,300.63824625,294.2775675,875555.6666666667,2783142.5,0.0,0.010138536792621375,0.00239966435,-3.7252905e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-03,0.4433053730546875,2.0287628125,-0.48855590375,-0.5918972838020833,1.9608728874999999,-2.796798725,293.80678880208336,294.85432,293.0731275,297.2622035416666,303.13055625,294.1809625,937301.9583333334,3387560.75,0.0,0.016337871565635875,0.003747936325,-3.7252905e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-04,0.5242284166447917,1.6600933125,-0.2270164495,1.3965229215203125,3.9120177375,-0.5709476325,292.37115515625,293.85281875,288.85760375,293.79682520833336,295.21280624999997,290.83222,216730.79166666663,908127.5,0.0,0.0348018805075,0.0036129113625000004,0.0006852175562500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-05,-0.6929709144270834,1.02281953125,-1.7956390500000001,1.51163398671875,2.4982223375,0.69657898,288.62011046875,289.29409000000004,287.88158875,291.53115630208333,294.04773375,290.019765,561337.4791666666,2009905.5,0.0,0.014338699187249988,0.0019919453125,3.4194439624999997e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-06,-0.8553784695223958,-0.1054382305,-1.719894375,-0.9842240476197917,0.6399078362499999,-2.174830825,290.2904217708333,292.594295,288.13592375,293.87666583333333,297.36122124999997,290.25183125,570281.375,1971433.25,0.0,0.0019337050827016125,0.0004746913975,-9.31322625e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-07,-0.14148839235416666,0.8494110125000001,-0.8689269900000001,-0.90343809353125,0.84913635,-2.18348315,292.66686458333334,294.06826625,291.79107625,296.09752494791667,300.90900125,293.02674,763142.3333333334,2670129.0,0.0,0.00919756025669625,0.0034790635,1.0393559925e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-08,-0.025718053346093735,0.464920035,-0.380981445,-0.3872751828333333,1.3156679875,-1.2640915,293.69123598958333,294.65179875,292.93335875,295.2188513020833,296.97918500000003,293.8454425,257759.29166666663,967926.5,0.0,0.0250948723058375,0.002468104475,3.06454019625e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-09,0.026486078909739565,0.7245044625,-1.145675675,0.9995807388046876,2.185816625,0.3005623823125,292.99032484375,293.798155,291.2883975,293.76681979166665,294.51639,292.79034375000003,240744.43749999997,935732.5,0.0,0.04060508880875,0.003726542475,0.0001321770275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-10,-0.6483967696875,-0.24473571624999998,-1.2533974625,0.316231410465625,1.154527675,-0.68918610375,292.06985588541664,293.53436,290.80920375,293.887999375,296.4553225,292.16625625,429562.9791666666,1852407.0,0.0,0.007496849672475,0.0011558374825,8.16117985e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-11,-0.5108801491166667,0.21467018,-1.6859874875,-0.341470557609375,1.1191253625,-1.54751395,293.2721539583333,294.35239625,292.37762125,295.44791572916665,299.18080125,293.00799875,667030.9791666666,2475465.5,0.0,0.008618238366725,0.002090251075,5.9697777875e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-12,0.3197021489135416,1.0742797975,-0.10722351024999999,-1.6636047379375,-0.06326293925,-2.924011225,291.4562575,294.20245750000004,287.82562125000004,298.188379375,304.9366425,292.3665175,1257286.625,3916974.75,0.0,3.56994555e-06,2.71759925e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-13,0.26755968738072916,0.79473304125,-0.25752830885,0.8047483753645833,3.0591933875,-1.7135162375,291.2269878125,292.40189125,289.387465,294.40493484375,298.01620375,290.75522374999997,485628.6458333333,1665886.0,0.0,0.010669846005907486,0.0021322239000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-14,-0.7466081020260418,0.1982116675,-1.5619392125,0.2307616061588541,0.99468518125,-0.5034072425,289.95897359375,290.71029500000003,289.22308625,292.55182515625,295.0397925,290.67188250000004,391380.7916666667,1485909.25,0.0,0.00487229554175,0.000524872215,5.070306325e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-15,-1.0060017932291667,-0.24707031,-1.8731689249999999,-0.45813353984375,0.9434127812499999,-2.13591005,291.3908596354167,292.7924825,290.69391,294.69054244791664,298.5471825,292.15289125,625972.1458333334,2105447.75,0.0,0.0014783684136962499,0.00030444934625,1.3010576125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-16,-0.47662862284374996,-0.0909652695,-0.96573639,-0.46267827165625,0.87212562625,-1.6348380750000002,292.74696020833335,294.297135,291.584595,296.15639354166666,300.8788275,292.43938875,999365.9791666667,3339698.0,0.0,0.0037436220656696002,0.00187722409125,-5.58793575e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-17,0.22110684707812497,0.84631539625,-1.081024175,-0.22463862110416663,1.1993026625,-1.7979584,293.25454484375,294.04864125,292.0259275,297.0258051041667,302.2584825,293.61785499999996,1006087.6458333334,3485491.25,0.0,0.013075572636185875,0.0045058224375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-18,0.20778139690624997,0.90673257,-0.81188964,0.7490383833723958,1.9033584875,-1.119593625,292.6856191666667,293.9547275,290.97466625000004,294.30518635416666,295.97846875,292.9112425,534929.5,1725250.0,0.0,0.0432194514397875,0.0086561499875,3.166496675e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-19,-0.5730601557578124,0.32897186125,-1.7888603125,1.4856160432291667,2.550354025,0.63737485875,290.5042203645833,290.87289125,290.2051075,293.29559432291666,296.159605,290.96255375,912097.8333333334,3055370.0,0.0,0.0034870684605625,0.0002955209925,1.75945460625e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-20,-0.7428022978177083,0.33794403,-1.8973140625,-0.0842202507239583,1.633438125,-1.5356750625,290.34770651041663,292.3092325,289.27286625,294.41690078125,299.48849375,290.60451375,1242114.4583333335,3994860.0,0.0,0.0002175028511595875,7.51967605e-05,-1.86264525e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-21,-0.36982472697812496,0.274658205,-1.0779857499999999,-0.08469645051562494,2.1058654999999997,-1.6341018625000001,292.46509510416666,293.87619,291.03411750000004,295.95283182291666,301.36863,291.52066125,1171171.5625,3545532.5,0.0,0.0033593834490019125,0.001195704575,-9.31322575e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-22,0.011577564739062487,0.6454658375,-0.96337510125,0.057317093999999964,1.842342375,-1.2742767625,293.13523166666664,294.61211749999995,291.7429625,296.25899796875,301.01770125,292.65591,1108755.5208333333,3606181.0,0.0,0.0037329115395491,0.00082830898125,-4.656613025e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-23,-0.21848821647916664,0.75522613375,-0.97260857125,0.3861813905885416,1.9691772375,-0.92959403625,293.9739578125,296.2281325,292.04337,295.88519734375,299.1113325,292.66546625,887929.9791666666,2855391.75,0.0,0.005485710944332763,0.0009751058875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-24,0.0750257578489583,0.81074738875,-0.8776245149999999,0.0678405795052083,1.8762207124999999,-1.0870704625,293.5302452083333,294.52203375,292.81107125,296.12019619791664,300.1625925,293.17014625,865766.7916666666,3143520.5,0.0,0.00697266682766875,0.001924399275,1.5022232937500001e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-25,0.12614174743749995,0.7662315275,-0.996417515,-0.24071419359374996,1.6411285125,-1.2749633999999999,293.1611310416667,294.05129375,292.20147875,296.46891791666667,300.9577475,293.166815,944365.7916666666,2911808.75,0.0,0.007866913737394825,0.0031342022624999996,-1.3969839125e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-26,0.06330021320760414,0.606218335,-0.693564175,-0.3055362311822916,1.4319880125,-1.206658,293.828855625,295.0043925,292.8525775,296.68719546874996,301.32736125,293.71271,955873.8958333334,3227837.25,0.0,0.017800610617024624,0.0055669774125,-2.793967875e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-27,0.24134302123437498,0.79588126,-1.0465107,-0.23077992630208327,1.844738975,-1.1681817875,293.98529072916665,295.30465375,292.97228874999996,297.09356859375,301.97283500000003,293.63922375000004,986002.5,3149200.75,0.0,0.012916041370161625,0.0027995538125,-6.519258375e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-28,0.2566911781197917,1.2646903875,-0.8734008125,-0.3038930101458333,0.8741202375,-1.516525275,294.72016953125,295.45869,294.15397125,296.56155932291665,299.6478625,295.13299125,466939.7708333333,1784817.5,0.0,0.04977819486625,0.01063709025,9.731017125e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-29,0.10179229597447911,0.95957708,-0.62949609,-0.49544652358333335,0.9045982375,-1.4212896750000001,294.6720159895833,295.55796,294.19264250000003,296.7914271875,300.16565,295.17007624999997,580260.1875,2432679.5,0.0,0.030947757122499926,0.0042004866875,0.000119958075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-30,0.2397925065447916,0.68423462375,-0.34532165875,0.30953470503124997,1.8956832625,-0.65699576875,294.50932531250004,295.18451500000003,293.96784,296.0134416145833,298.57900874999996,294.97290499999997,441186.0625,1702321.0,0.0,0.038885790678750004,0.009038964825,0.00020814035125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,1.2798423791666667,2.1204490625,0.3903160075,0.4024972536729167,1.25784303125,-0.39744948375,293.34213109375,294.28846875,292.56285375000004,294.61965348958336,295.171755,294.07061875,118514.06250000001,335574.75,0.0,0.1610838954875,0.0146407429375,0.0013012359875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-01,0.50507291025,1.271436675,-0.29344177375,-0.9105299294583333,0.9024200525,-1.9119720500000001,292.7789296875,294.174525,291.99944875,296.20309536458336,301.18805000000003,293.62066875,497472.4791666667,1522903.25,0.0,0.03521509835058749,0.0057430771,3.5911798375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-02,-0.5356349958489584,-0.06880188012499999,-1.3388366625,-0.44933299242708336,1.9364280624999999,-2.3362131125,292.47699703125,294.25393875,290.2310875,297.7187020833333,302.70167749999996,293.4203025,1175783.5,3440077.5,0.0,0.0004280872571399625,0.0001310817895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-03,0.027081806879166687,0.7356395812500001,-0.9536132725,0.40629402454166663,2.6921806249999998,-0.97869361375,293.09816765625,294.695615,290.82743375,296.91627005208335,302.37426875,292.92348875,1205298.4791666665,3900746.75,0.0,0.0002824637949187875,7.16354645e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-04,-0.16207655351562497,0.6350555474999999,-1.0486297475000002,0.11510054424999996,1.6942177,-0.9923057575,293.8716081770833,295.22814999999997,292.7906575,297.19112276041665,301.70051625,293.69568125,1100576.9375,3573649.75,0.0,0.0006225947326259375,0.000335274265,-4.1909517875e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-05,-0.2560857536953125,0.37422371625,-1.0054779125,-0.551986137884375,0.7229156425,-1.2420043875,294.84839697916664,295.6318675,294.2152325,298.1523858333333,301.8857675,295.2547575,748988.5416666666,2645735.75,0.0,0.00131454248872425,0.00018763169625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-06,0.3427187577927083,1.1622924625,-1.10487365625,-0.7123813649791667,0.42484664375,-1.4735717875,293.5831232291667,295.2754225,292.49307125,297.4944883333333,301.22571,295.07437125,560534.5,1871309.75,0.0,0.006597232091898825,0.0020881630750000002,-1.3969838625e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-07,0.14705149293229164,0.90602111375,-1.112058625,-0.15156237243749993,1.658920275,-1.156311025,293.8315214583333,294.5638725,293.057555,297.34205427083333,301.48895500000003,294.73339500000003,978705.8541666666,3128993.75,0.0,0.019524188709425,0.0033446289875000003,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-08,-0.18736521676672396,0.841491705,-1.5929012375,-0.37213170380729166,1.54359435,-1.3748479,294.01503072916665,295.15452875,293.10150625,296.9956975,302.43584875,293.98486625,1034205.7083333333,3597841.25,0.0,0.021626828249260127,0.0053912997625,-2.793967875e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-09,-0.06750074889062495,0.7781848874999999,-1.4905700874999999,-0.5735853896354166,1.5713110125,-1.7974845375,293.64889229166664,295.68426375,291.7321475,298.4472471875,304.03866125,294.00854499999997,1180917.4375,3580964.5,0.0,0.000242989510457625,8.675642175e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-10,-0.07569388492187498,0.531105045,-1.1794319,-0.721811336328125,1.1269683874999998,-1.8800084750000001,293.47651447916667,296.043895,289.72870125,299.3981409375,304.80023875,295.12616,1152019.9583333333,3581906.75,0.0,2.1020549346462497e-05,1.720665075e-05,-6.9242675e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-11,-0.12086296018802078,0.25613402875,-0.71692275125,-0.2503679595420833,1.6018524250000001,-1.3065033,292.985314375,295.4551125,290.17189625,299.2892845833333,304.40033,294.8825675,1097708.0833333333,3425237.0,0.0,4.713907843284342e-05,4.6703964575e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-12,-0.2696825666270833,0.44192313,-1.47309875,0.053940454656249984,1.2135009625,-0.9561615,294.99391328125,296.01437,293.48188125,298.95822645833334,303.28109,295.934625,1059614.625,3505102.0,0.0,0.0041685877469875,0.0018112090499999998,-6.984919125e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-13,0.4102853140260416,1.3727149875,-0.67069244375,-0.12972736426822912,1.1830730624999999,-1.2550659375,293.707669375,295.58826,292.5284,298.82644411458335,303.44594,295.177795,1042458.6041666666,3336584.5,0.0,0.004994094375664612,0.001082498575,-8.38190325e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-14,0.41266632097395833,1.1037807499999999,-0.8900604249999999,-0.2531303931041667,1.758299825,-1.2797184,293.91030859375,294.5674875,293.29143875,297.9841646875,302.4609375,295.1225225,862459.3541666666,3010345.5,0.0,0.010685833043097438,0.0027552135125,-4.656613025e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-15,0.17629098945729163,1.065799725,-0.7706413237499999,0.5634226788229166,2.9799251375,-0.98646546375,293.13987348958335,293.89296,292.40378375,295.2172833854167,297.44884125,293.9519575,460101.1458333333,1757922.75,0.0,0.023708889228125,0.003370540175,0.00019697332875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-16,-1.00014368796875,-0.13249206624999998,-1.90373805,0.26241354603125,1.387336725,-0.92072630375,293.0520827604167,294.71385000000004,291.85977375,295.98045739583335,299.997045,293.60857625,796128.1666666666,3074416.75,0.0,0.01072879230925,0.0030097607625,1.5959143875000002e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-17,-0.09589290675208331,0.170959471875,-0.47316730375,-0.931870183734375,0.31808614625,-1.8862762625,293.69210005208333,294.52966625,292.67131875,297.6096413541667,301.61118,294.28699,780901.7083333334,2729726.25,0.0,0.00139869290273155,0.0007646437775,-3.492459625e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-18,-0.0841610817666666,0.54190063875,-0.72760009625,-0.5357184824479166,1.3883819499999999,-1.4650569,292.91052755208335,294.9668225,290.59298375000003,297.91069885416664,301.2194025,294.81992,705445.8333333333,2218060.0,0.0,0.0005900617679787375,0.00042842701125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-19,0.21430905707760414,1.066661855,-0.6068620775,-0.4392576206666667,1.495028475,-1.8673400999999998,293.31805541666665,295.491185,290.3363075,298.90453260416666,304.33538875,294.671325,1071542.625,3519130.25,0.0,0.00215607619998775,0.0009845625275,-9.31322625e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-20,0.4468010250520833,1.04588293125,-0.23936462125,-1.0628378379374999,0.081474303125,-2.229311,293.3888796875,294.98749,292.57878875,298.99793588541667,304.38509875,294.62701250000003,1121302.125,3733791.25,0.0,0.002882221410721625,0.001276124575,-9.31322625e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-21,0.1747608187473958,1.4356842,-0.71325683,-0.4727478048541667,1.5030822874999998,-1.8609924125,294.00660177083336,294.9949725,293.0865475,298.28511656250004,302.76976125,294.82170125,925375.4791666666,3317348.75,0.0,0.014457430740075,0.0051026232625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-22,0.28238423804114576,1.1528167999999999,-0.69146728375,-0.3814651551770833,2.0580597125,-1.33847855,293.6763557291667,294.2214375,293.16414,296.5118213020833,300.81548625,294.5831975,664906.1458333334,2766840.0,0.0,0.014153498234508375,0.0039743222500000005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-23,0.1413459792291666,0.63843346,-0.5265197725,-0.4842891691145833,2.1910247875,-1.752162925,293.50385864583336,294.4907225,292.63531625,296.6097171875,301.723815,293.73572,932395.9375,3265127.25,0.0,0.00985692729548805,0.005328718425,-6.0535970375e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-24,-0.19153467965989582,0.5900268475,-1.1665993,-0.4010034443229167,1.5802917375,-1.3061828625,293.28811572916663,293.815835,292.7214375,295.73046135416666,299.07781875,293.9178475,464224.375,1664153.5,0.0,0.010412597013275,0.002878216825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-25,0.0005554357609374752,0.70656776875,-1.045662875,-0.76596132715625,1.3173027125,-2.507667525,292.9545902604167,293.97551,292.05270624999997,295.90260322916663,301.22625625,292.86971,825924.7083333334,3335500.5,0.0,0.020043799599049377,0.004993414525,-6.519258375e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-26,-0.2132180549473958,0.5036392175,-1.178283725,-0.7862607310937499,1.10438539,-1.5401153875,293.33566390625003,294.23562625,292.8886775,295.1220891666667,297.698575,293.405885,400361.625,1297687.5,0.0,0.027841463687499998,0.0041372664125,0.00015291757875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-27,-0.12272771065104161,0.88899610625,-1.55317685,-0.9011608375546873,0.9410114199999999,-2.4003391375,292.0334108854167,294.86950375,289.7136275,296.86167739583334,302.72471625,291.77859375,1075661.9791666667,3678940.5,0.0,0.00514977308777905,0.0023153461375,-1.16415320375e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-28,-0.5991795847291667,0.13404584,-1.64313505,-1.388845526578125,0.349197388125,-2.5438452875,292.3184877083333,294.49267875,290.58035125,298.47137015625003,302.41751124999996,294.71368375,1023848.8333333333,3489790.75,-1.5,9.330536825000001e-05,5.228172625e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29,-0.42274284393229167,-0.02700805812499999,-0.82760620125,-0.9889349157291667,1.7394831499999999,-2.3895873874999998,291.78743369791664,294.19804625,290.16361,297.6872938541666,301.4410625,294.4004475,702794.4791666666,2173883.25,0.0,0.00017339331946196248,0.00017210841375,-5.163656e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-30,-0.09884679243437497,0.83643723125,-0.7951835375,-0.284769696015625,2.3847045875,-1.7713570875,292.9992484375,294.55609125,291.4145275,297.43068239583334,302.7247,293.68988125,1010321.0,3485458.5,-0.25,0.0023122776855535624,0.0015384630375,-3.2014214e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,-0.21154602401531244,0.51801681125,-1.3659057374999999,-0.4328008881302083,0.99844360625,-1.6142482875,292.93024421875,295.00097625,290.61822374999997,297.78064661458336,302.92401,293.19232125,1079992.8333333333,3539159.25,-0.25,4.92356705383e-05,2.1930784125e-05,-9.31322625e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-01,-0.2830359139294792,0.3846092325,-1.122108475,-0.8766916620486458,0.9112365262500001,-2.4977836875,293.03785296875003,295.45216875,290.60339375,298.79832953125003,303.6232275,294.19464,1175968.8958333335,3612036.5,0.0,0.0002358312489993125,6.8691559375e-05,-1.04337234375e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-02,-0.3020222976411458,0.21922111375,-1.2739563,-0.6237213588541667,1.1469040125,-1.8891143625,292.51778567708334,295.0779425,290.3744175,299.21956026041664,304.27853625,294.75812,1193249.3333333333,3820413.5,0.0,0.0007312186472643125,0.000434244605,-7.43602875e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-03,-0.291087467734375,0.3134155225,-0.98196412125,-1.0375931243125,0.357269285,-2.2795772249999997,292.5949765625,295.03962875,289.700495,299.65368927083335,304.49154875,294.73345375,1167239.25,3752506.0,0.0,1.320703816024934e-05,6.4786449e-06,-5.9856119250000006e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-04,-0.15619277981510413,0.50065612875,-0.77438353625,-0.9806016290239583,0.8330745625,-2.5462951875,292.0022377604167,294.63779375,289.34369,299.7901489583333,304.69317875,295.11950874999997,1103182.875,3642635.0,0.0,0.000340591296481575,0.00017817430625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-05,-0.33275842882812495,0.77969931875,-1.5576477125000001,-0.9084052664843749,1.0731048625,-2.3504848750000003,291.54127453125,293.64781625,288.7846,299.38581854166665,304.72331375,294.2009275,1211713.75,3832510.25,0.0,9.2938665801325e-05,4.4431537625e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-06,-0.42302576659895835,0.26772499375,-1.0963287125,-1.5270894724713542,0.68350219,-2.8055572499999997,291.01815197916665,294.79235875,288.089845,299.30945494791666,304.58461750000004,294.72967625,1182508.6875,3763342.25,0.0,0.00051316823815625,0.00025047362,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-07,0.05497105874114578,0.88673401875,-0.6960086825,-0.9231967117187501,1.4195404125,-2.0838337,291.45993921875,293.420415,289.72574000000003,299.13113630208335,304.37097125,294.46942375000003,1140262.5416666665,3658497.25,0.0,0.000170656977245,0.00010085478575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-08,0.32324155142708333,0.91541481,-0.79451179875,-0.4130422275833333,1.120487925,-2.2968673625,291.4808734895833,294.56004125,286.41131125000004,300.00769973958336,305.89764125,294.76489375,1196239.5416666665,3773530.5,0.0,4.3511772625e-07,4.3511772625e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-09,0.293945313265625,0.8554840075,-0.90176963125,-0.3289646729114583,1.5223140625,-1.2581811,292.24358911458336,294.24295374999997,289.9813775,299.0070870833333,304.78174375000003,294.83313375,981456.1041666666,3565327.0,0.0,0.008376240743291,0.0024781664625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
