year,month,subbasin_id,u2,tmin,tmax,rs,rh,eto,pr,station_id,flow_next_month
2019,5,29,0.981711963423927,14.185129544509607,24.610390207036914,13.200685801371604,81.86859707052747,2.2250021166709,65.1463362529374,58204000,99.8597033333
2019,6,29,0.9383202099737532,10.847468489638965,23.098364546986634,13.159133858267717,79.41819772528434,1.972747156605424,21.89550462355417,58204000,141.9569677419
2019,7,29,1.0858521717043434,7.956885878166829,22.05188901369756,14.474269748539498,75.57361781390229,2.13254593175853,34.864345225379175,58204000,169.0306129032
2019,8,29,1.2204724409448822,10.374896917991514,22.56671329763652,14.112801625603252,77.1230209127085,2.42257217847769,29.938657795953247,58204000,155.5531666667
2019,9,29,1.3005249343832022,13.89463315056137,25.228773528923067,15.15238845144357,76.82852143482064,2.995800524934383,48.508407849360616,58204000,153.7797096774
2019,10,29,1.3658877317754639,15.277948145442686,27.356701651379513,19.894602489204974,75.32385064770129,3.9904749809499616,48.22000793481245,58204000,136.0591666667
2019,11,29,1.5295275590551183,16.313204680861165,25.787343635025753,17.78271653543307,79.88626421697288,3.631583552055993,120.59465315713976,58204000,116.9304935484
2019,12,29,1.326517653035306,16.643247812594037,27.025644736328285,20.256070612141226,79.98052662771993,4.091736516806367,132.91802728354745,58204000,133.2270290323
2020,1,29,1.2426974853949708,17.24113494727025,27.715507439132804,19.82197104394209,80.34459402252138,4.039454745576157,160.41215247047333,58204000,229.2317586207
2020,2,29,1.2191148520228074,17.420742203134708,26.137123170950304,16.036166168884062,85.03937007874016,3.267354511720517,246.5430158391064,58204000,146.3381258065
2020,3,29,1.1791973583947168,15.397856353641922,26.041019173827852,18.73418846837694,80.84412835492337,3.4918719837439673,98.25739310892054,58204000,87.3192666667
2020,4,29,1.1003937007874016,13.630207220679344,24.73429229271998,16.37242782152231,78.9413823272091,2.854768153980752,9.851374858851889,58204000,66.2361741935
2020,5,29,1.126492252984506,9.8369179455727,23.09724969161539,14.278333756667514,76.11125222250445,2.2745322157310977,14.868617816705827,58204000,155.932
2020,6,29,1.0629921259842519,11.538441453630517,23.747038856844455,11.836115485564306,78.9501312335958,1.9215660542432191,28.30896938993497,58204000,168.8687096774
2020,7,29,1.1550673101346203,10.230547649730207,23.55703564857247,13.340881381762765,75.24341715350097,2.2007874015748032,8.821375164036974,58204000,172.8265483871
2020,8,29,1.2414274828549656,9.782614688066376,23.461660384119742,15.913385826771654,73.60934721869444,2.6988400643467947,34.58281197546308,58204000,164.1462333333
2020,9,29,1.2506561679790025,14.323791212703838,28.128154003180708,17.61515748031496,70.2843394575678,3.580402449693788,33.82290108951079,58204000,151.3879354839
2020,10,29,1.5290830581661163,15.495896244943525,27.0478805879637,17.3744602489205,74.2993819320972,3.713106426212852,80.51622058778649,58204000,146.1348
2020,11,29,1.3490813648293962,14.711172826319162,26.010372902276345,20.098871391076116,78.81889763779527,3.926727909011373,153.94833216345714,58204000,206.4365483871
2020,12,29,1.2331724663449326,17.560522634397117,27.129289532380955,16.293434086868174,84.15036830073659,3.428583523833714,301.8791772209845,58204000,210.0086774194
2021,1,29,1.2236474472948948,18.402177183902896,29.473058555175,20.146278892557785,78.82482431631529,4.259038184743036,147.42957853938412,58204000,204.8778571429
2021,2,29,1.2591394825646793,17.244432915229755,27.628559221167638,17.257972440944883,81.98350206224221,3.5668353955755525,196.10507522812586,58204000,142.2646774194
2021,3,29,1.100457200914402,16.966310847098658,28.317713106977877,18.1244221488443,81.25052916772499,3.5716704766742864,98.25281533249911,58204000,91.3377366667
2021,4,29,1.2486876640419948,12.98020366018657,25.595836597118375,16.25548556430446,77.44094488188976,2.9576990376202974,34.76134525589769,58204000,127.5696258065
2021,5,29,1.1207772415544832,12.109247403711644,24.60579602281472,12.653416306832616,77.74532215731098,2.223351113368893,38.78749961851859,58204000,168.026
2021,6,29,1.103018372703412,11.057015357592157,23.226162500890123,10.930249343832022,77.79527559055119,1.8692475940507434,25.466170232245826,58204000,166.9460967742
2021,7,29,1.148717297434595,7.199856202033845,22.72199672434665,12.781788163576332,64.98179663025992,2.2156464312928623,20.78997161778617,58204000,175.7504516129
2021,8,29,1.02997205994412,10.597577027241215,23.937985404276727,14.85431800863602,73.79138091609516,2.5298873931081194,15.958128604998914,58204000,157.5796333333
2021,9,29,1.1620734908136485,14.341261363906098,26.900021362956636,16.833215223097113,71.0498687664042,3.3387139107611543,15.152439954832582,58204000,158.706483871
2021,10,29,1.1696723393446788,15.136722922452469,23.762487566988952,12.992926085852174,84.7726695453391,2.617940902548472,173.16125980407116,58204000,103.35359
2021,11,29,1.1830708661417322,14.365947447126684,24.924185240570626,19.575249343832024,79.4575678040245,3.7060804899387576,105.80385753959773,58204000,118.6128870968
2021,12,29,1.1137922275844552,15.801868914141588,25.100314012491584,17.920040640081282,84.63296926593853,3.45499957666582,154.8890652180547,58204000,171.6650952381
1998,1,30,0.7004064008128016,18.54331052320867,30.44353403027108,19.78481076962154,76.44568622470577,4.163279993226652,188.6226996673482,58204000,183.8818928571
1998,2,30,0.656636670416198,19.106875820184943,29.86414176864935,16.842814960629923,79.8931383577053,3.571709786276715,260.25345622119806,58204000,133.5058387097
1998,3,30,0.6223012446024891,18.519236997884377,29.253915967776393,15.862712725425451,78.13055626111252,3.2585301837270335,169.98657185583053,58204000,125.8094
1998,4,30,0.6745406824146981,15.99238054546749,27.101497780626175,13.993438320209975,78.25896762904637,2.634689413823272,42.774742881557636,58204000,165.809516129
1998,5,30,0.6750063500127,11.54636795280854,23.236453473547837,11.666979933959867,78.27448988231309,1.9019558039116076,102.32474745933406,58204000,156.1901
1998,6,30,0.6482939632545931,9.108144033800945,21.937359063827767,11.385800524934384,79.09011373578302,1.659405074365704,8.326975310525825,58204000,201.5361612903
